id,country_id,country_code,country_name,region_id,region_name,income_group_id,income_group_name,income_group_acronym,implementing_agency_id,implementing_agency_acronym,implementing_agency_name,implementing_subagency_id,subagency_acronym,subagency_name,channel_category_id,channel_category_name,channel_subcategory_name,channel_subcategory_id,channel_id,channel_name,dac_category_id,dac_category_name,dac_sector_code,dac_sector_name,dac_purpose_code,dac_purpose_name,funding_account_id,funding_account_name,assistance_category_id,assistance_category_name,activity_id,activity_name,activity_project_number,activity_start_date,activity_end_date,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount,funding_agency_id,funding_agency_name,funding_agency_acronym,aid_type_group_id,aid_type_group_name,activity_description,USG_sector_id,USG_sector_name,submission_id
14190653,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,664408,FY 2016 ASHA Award - International College Board of Trustees,AID-ASHA-G-16-00013,,,2,Obligations,2017,476611,468019,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2016 ASHA Award - International College Board of Trustees,21,Higher Education,76
14191499,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4009145,"International Development Group, LLC",5,Economic Growth,331,Trade Policy and Regulations,33110,Trade policy and administrative management,72x1037,Economic Support Fund,1,Economic,653056,Tripoli Special Economic Zone (TSEZ) Project,AID-EEM-I-07-07-00003,2010-07-06 00:00:00 UTC,2011-10-30 00:00:00 UTC,2,Obligations,2011,470463,507897,1,U.S. Agency for International Development,USAID,3,Project-Type,"The Tripoli Special Economic Zone (TSEZ) Project entailed drafting a feasibility study and master plan for a Special Economic Zone in Lebanons northern city of Tripoli, with the intent of facilitating job creation in an important part of the country outside the capital city. The TSEZ seeks to reduce barriers to doing business and to enhance collaborative opportunities for investment and export-led growth.",26,Trade and Investment,76
14192700,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4009896,"Development Transformations, LLc",10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,660038,START Task Order for Program in Lebanon,AID-OAA-TO-14-00024,2012-07-05 00:00:00 UTC,2017-10-04 00:00:00 UTC,2,Obligations,2016,461058,461058,1,U.S. Agency for International Development,USAID,3,Project-Type,"Development Transformations was recently awarded a multi-year Task Order by USAIDs Office of Transition Initiatives (OTI) to support the Lebanon program under the Support that Augments Rapid Transitions (START) Indefinite Quantity Contract (IQC). Under the Task Order, DT will advise in the development, implementation, review, monitoring, and evaluation of program activities in support of the OTI Lebanon Program. DT will also provide short-term technical assistance to support a variety of program areas. DT looks forward to working with USAID and our Lebanese counterparts on this important program.",41,Direct Administrative Costs,76
14193058,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,37,ANE,Bureau for Asia and Near East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,617320,Operating Expenses - USAID,999-998,,,2,Obligations,2001,458735,611060,1,U.S. Agency for International Development,USAID,6,Administrative Costs,"These funds cover the costs of managing the U.S. Agency for International Development (USAID) including salaries and other expenses of direct hire personnel as well as costs associated with physical security of Agency personnel. USAID currently maintains resident staff in more than 70 foreign countries as well as a headquarters in Washington, DC, which supports field programs and manages regional and worldwide activities.",41,Direct Administrative Costs,76
14193585,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4009896,"Development Transformations, LLc",10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,660038,START Task Order for Program in Lebanon,AID-OAA-TO-14-00024,2012-07-05 00:00:00 UTC,2017-10-04 00:00:00 UTC,2,Obligations,2015,454320,459740,1,U.S. Agency for International Development,USAID,3,Project-Type,"Development Transformations was recently awarded a multi-year Task Order by USAIDs Office of Transition Initiatives (OTI) to support the Lebanon program under the Support that Augments Rapid Transitions (START) Indefinite Quantity Contract (IQC). Under the Task Order, DT will advise in the development, implementation, review, monitoring, and evaluation of program activities in support of the OTI Lebanon Program. DT will also provide short-term technical assistance to support a variety of program areas. DT looks forward to working with USAID and our Lebanese counterparts on this important program.",41,Direct Administrative Costs,76
14196067,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645654,Administration and Oversight,6.2.1,,,2,Obligations,2012,441809,468407,1,U.S. Agency for International Development,USAID,4,Technical Assistance,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14196520,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000669,"Chemonics International, Inc.",10,Administrative Costs,912,Program Design and Learning,91020,Program Design and Learning,72x1037,Economic Support Fund,1,Economic,655119,Asia and Middle East Economic Growth Best Practices (AMEG) Project,AID-OAA-M-12-00008,2012-09-24 00:00:00 UTC,2017-09-30 00:00:00 UTC,2,Obligations,2015,438830,444065,1,U.S. Agency for International Development,USAID,3,Project-Type,"The Asia and Middle East Economic Growth Best Practices project (AMEG) supports USAID bureaus and missions in Asia, the Middle East, and North Africa with activities such as assessments, strategic planning, diagnostics, and innovative pilot programs. The project focuses on a variety of key issues around economic growth and job creation: public financial management, trade and customs, access to finance, small and medium enterprise development, workforce development, and sustainable livelihoods, particularly for youth and women.",41,Direct Administrative Costs,76
14200421,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2010,412772,454671,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14202652,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,4002185,Lebanese American University,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,659142,FY 2013 ASHA Award - Lebanese American University,AID-ASHA-G-13-00029,2014-03-26 00:00:00 UTC,2016-03-31 00:00:00 UTC,2,Obligations,2014,400000,409546,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2013 ASHA Award - Lebanese American University,21,Higher Education,76
14202654,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,7,Other,410,General Environmental Protection,41010,Environmental policy and administrative management,72x1021,"Agency for International Development, Development Assistance",1,Economic,619563,SpO 5: IMPROVED ENVIRONMENTAL PRACTICES,268-005,,,2,Obligations,2004,400000,502067,1,U.S. Agency for International Development,USAID,3,Project-Type,Improved Environmental Practices,36,Clean Productive Environment,76
14202656,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4001891,CDM Corporation,2,Health and Population,140,Water Supply and Sanitation,14020,Water supply and sanitation - large systems,72x1037,Economic Support Fund,1,Economic,657158,Architectural and Engineering (A&E) services to WISE-LEBANON) program,AID-268-TO-13-00001,2013-07-01 00:00:00 UTC,2015-09-30 00:00:00 UTC,2,Obligations,2014,400000,409546,1,U.S. Agency for International Development,USAID,3,Project-Type,"Provide professional Architectural and Engineering (A&E) services to USAID/Lebanon for the oversight and management of engineering and construction activities planned to be performed under USAID/Lebanons Water Infrastructure Support and Enhancement for Lebanon (WISE-LEBANON) program. This project will provide echnical assistance and expertise for water infrastructure activities, under its existing Architectural and Engineering (A&E) services contract. During the same timeframe, USAID intends to continue support to water infrastructure projects through two activities: Water Infrastructure Support and Enhancement (WISE) and Lebanon Water and Wastewater Sector Support (LWWSS). The retained A&E services contract will directly support implementation of both activities. Assistance will include the provision of project-related engineering and design services, as well as help to USAID in contracting with local project implementers, management, and oversight of the engineering and construction projects performed by the implementing partners.",18,Water Supply and Sanitation,76
14202659,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,653799,FY 2011 ASHA Award to American Community School Beirut,AID-ASHA-G-11-00013,2011-09-27 00:00:00 UTC,2014-03-31 00:00:00 UTC,2,Obligations,2011,400000,431827,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2011 ASHA Award to American Community School Beirut,21,Higher Education,76
14202661,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,4002185,Lebanese American University,2,Health and Population,122,Basic Health,12220,Basic health care,72x1021,"Agency for International Development, Development Assistance",1,Economic,632992,ASHA/STRENGTHEN OSI'S THAT DEMO U.S. IDEAS & PRACTICES,964-001,,,2,Obligations,2005,400000,486781,1,U.S. Agency for International Development,USAID,3,Project-Type,"Overseas schools, libraries and hospital centers enhance demonstration of ideas and practices consistent with those of the U.S.",15,Other Public Health Threats,76
14202666,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,37,ANE,Bureau for Asia and Near East,3,NGO,NGO - Non United States,7,3990006,NGO - Non United States Other,9,Humanitarian,730,Reconstruction Relief and Rehabilitation,73010,Reconstruction relief and rehabilitation,72x1037,Economic Support Fund,1,Economic,618100,RECONSTRUCTION AND EXPANDED ECONOMIC OPPORTUNITY,268-001,,,2,Obligations,2001,400000,532822,1,U.S. Agency for International Development,USAID,3,Project-Type,Expanded Economic Opportunity,37,"Protection, Assistance and Solutions",76
14202667,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,653784,FY 2011 ASHA Award - International College Board of Trustees,AID-ASHA-G-11-00014,,,2,Obligations,2011,400000,431827,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2011 ASHA Award - International College Board of Trustees,21,Higher Education,76
14204784,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3999081,Unspecified Vendors - Lebanon,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,651492,Administrative costs,Administrative Costs (ICASS),2007-10-01 00:00:00 UTC,,2,Obligations,2013,399528,416547,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14204820,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1999999,U.S. Government - Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620939,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2007,399306,458188,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14204895,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,645654,Administration and Oversight,6.2.1,,,2,Obligations,2015,398884,403643,1,U.S. Agency for International Development,USAID,4,Technical Assistance,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14206268,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3999081,Unspecified Vendors - Lebanon,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,651492,Administrative costs,Administrative Costs (ICASS),2007-10-01 00:00:00 UTC,,2,Obligations,2014,390386,399702,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14207866,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1999999,U.S. Government - Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620939,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2003,380588,489535,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14207960,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620728,Administrative costs,OE,,,2,Obligations,2018,380046,365792,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14208082,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,9,Humanitarian,730,Reconstruction Relief and Rehabilitation,73010,Reconstruction relief and rehabilitation,72x1037,Economic Support Fund,1,Economic,625073,RECONSTRUCTION AND EXPANDED ECONOMIC OPPORTUNITY,268-001,,,2,Obligations,2006,379708,447530,1,U.S. Agency for International Development,USAID,3,Project-Type,Expanded Economic Opportunity,37,"Protection, Assistance and Solutions",76
14210423,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2006,366562,432037,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14210861,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645654,Administration and Oversight,6.2.1,,,2,Obligations,2013,364155,379667,1,U.S. Agency for International Development,USAID,4,Technical Assistance,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14211066,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3999999,Unspecified Vendors - Country Other,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,633073,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2012,362820,384663,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14211867,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620728,Administrative costs,OE,,,2,Obligations,2011,358554,387084,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14212646,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4009896,"Development Transformations, LLc",3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,660038,START Task Order for Program in Lebanon,AID-OAA-TO-14-00024,2012-07-05 00:00:00 UTC,2017-10-04 00:00:00 UTC,2,Obligations,2016,354084,354084,1,U.S. Agency for International Development,USAID,3,Project-Type,"Development Transformations was recently awarded a multi-year Task Order by USAIDs Office of Transition Initiatives (OTI) to support the Lebanon program under the Support that Augments Rapid Transitions (START) Indefinite Quantity Contract (IQC). Under the Task Order, DT will advise in the development, implementation, review, monitoring, and evaluation of program activities in support of the OTI Lebanon Program. DT will also provide short-term technical assistance to support a variety of program areas. DT looks forward to working with USAID and our Lebanese counterparts on this important program.",6,Conflict Mitigation and Reconciliation,76
14213064,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,1,Education,112,Basic Education,11220,Primary education,72x1037,Economic Support Fund,1,Economic,641109,Basic Education,3.2.1,,,2,Obligations,2009,351613,390712,1,U.S. Agency for International Development,USAID,3,Project-Type,"Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults.",20,Basic Education,76
14213758,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,9,Humanitarian,730,Reconstruction Relief and Rehabilitation,73010,Reconstruction relief and rehabilitation,72x1037,Economic Support Fund,1,Economic,628677,RECONSTRUCTION AND EXPANDED ECONOMIC OPPORTUNITY,268-001,,,2,Obligations,2006,350000,412516,1,U.S. Agency for International Development,USAID,3,Project-Type,Expanded Economic Opportunity,37,"Protection, Assistance and Solutions",76
14214638,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000580,AmidEast,1,Education,114,Post-Secondary Education,11420,Higher education,72x1037,Economic Support Fund,1,Economic,647305,Higher Education,3.2.2,,,2,Obligations,2011,349159,376941,1,U.S. Agency for International Development,USAID,3,Project-Type,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",21,Higher Education,76
14215328,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4009184,"Social Impact, Inc.",10,Administrative Costs,912,Program Design and Learning,91020,Program Design and Learning,72x1037,Economic Support Fund,1,Economic,659858,Performance Management and Support Program for Lebanon - PMSPL,AID-268-M-14-00002,,,2,Obligations,2015,345391,349511,1,U.S. Agency for International Development,USAID,3,Project-Type,"The Performance Management and Support Program for Lebanon (PMSPL), supplements USAID Lebanon's monitoring, program management and other program support efforts. The information gathered and services provided help USAID Lebanon make informed decisions and better manage partners 'performance throughout Lebanon. The contractor provides consistent performance monitoring and reporting of USAID activities and projects in Lebanon and the day-to-day information needed to make management decisions. Most importantly, the contractor provides nation-wide coverage of field monitoring support to USAID Lebanon staff especially for activities located outside of greater Beirut.",41,Direct Administrative Costs,76
14215438,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1999999,U.S. Government - Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620939,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2005,344921,419753,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14216031,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1999999,U.S. Government - Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620939,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2006,341452,402441,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14217539,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1999999,U.S. Government - Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620939,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2004,333824,419005,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14218399,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,663942,Administration and Oversight,ZZ-NOV,,,2,Obligations,2017,329848,323902,1,U.S. Agency for International Development,USAID,4,Technical Assistance,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14218671,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,645654,Administration and Oversight,6.2.1,,,2,Obligations,2013,328248,342230,1,U.S. Agency for International Development,USAID,4,Technical Assistance,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14220180,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2008,320993,360837,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
