id,country_id,country_code,country_name,region_id,region_name,income_group_id,income_group_name,income_group_acronym,implementing_agency_id,implementing_agency_acronym,implementing_agency_name,implementing_subagency_id,subagency_acronym,subagency_name,channel_category_id,channel_category_name,channel_subcategory_name,channel_subcategory_id,channel_id,channel_name,dac_category_id,dac_category_name,dac_sector_code,dac_sector_name,dac_purpose_code,dac_purpose_name,funding_account_id,funding_account_name,assistance_category_id,assistance_category_name,activity_id,activity_name,activity_project_number,activity_start_date,activity_end_date,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount,funding_agency_id,funding_agency_name,funding_agency_acronym,aid_type_group_id,aid_type_group_name,activity_description,USG_sector_id,USG_sector_name,submission_id
14166655,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,620927,Administrative costs,Administrative Costs,2004-01-01 00:00:00 UTC,,2,Obligations,2013,642576,669948,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14166696,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3999153,Unspecified Vendors - West Bank/Gaza,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645650,Administration and Oversight,6.2.1,,,2,Obligations,2014,642067,657389,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14166727,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,3,Governance,160,Other Social Infrastructure and Services,16010,Social/ welfare services,72x1037,Economic Support Fund,1,Economic,622040,Community Services Program,294-008,,,2,Obligations,2002,641724,841198,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Community Services Program,22,"Policies, Regulations, and Systems",76
14166751,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,7,Other,430,Other Multisector,43010,Multisector aid,72x1037,Economic Support Fund,1,Economic,631866,OE TRUSFUNDS COR,OE,,,2,Obligations,2008,641329,720936,1,U.S. Agency for International Development,USAID,3,Project-Type,OE Trust Funds,24,Social Assistance,76
14166754,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620834,Administrative costs,OE,,,2,Obligations,2010,641291,706386,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14167643,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1037,Economic Support Fund,1,Economic,620927,Administrative costs,Administrative Costs,2004-01-01 00:00:00 UTC,,2,Obligations,2008,630822,709124,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14168009,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2017,626445,615152,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14168361,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - Non United States,20,3999153,Unspecified Vendors - West Bank/Gaza,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645650,Administration and Oversight,6.2.1,,,2,Obligations,2011,623047,672622,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14168745,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,37,ANE,Bureau for Asia and Near East,1,Government,Government - United States,1,1000002,U.S. Government - Department of Agriculture,5,Economic Growth,250,Business and Other Services,25010,Business support services and institutions,72x1037,Economic Support Fund,1,Economic,616361,Market Access Program,294-001,,,2,Obligations,2001,618741,824197,1,U.S. Agency for International Development,USAID,3,Project-Type,Market Access Program,30,Private Sector Competitiveness,76
14169047,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",72x1037,Economic Support Fund,1,Economic,657334,Conflict Management and Mitigation,AID-294-A-13-00008,2013-08-21 00:00:00 UTC,2016-02-20 00:00:00 UTC,2,Obligations,2013,615350,641562,1,U.S. Agency for International Development,USAID,3,Project-Type,Conflict Management and Mitigation,6,Conflict Mitigation and Reconciliation,76
14169373,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - Non United States,7,4011164,Kids Creating Peace,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",72x1037,Economic Support Fund,1,Economic,658979,Conflict Mitigation and Reconciliation Programs and Activities,AID-294-A-14-00011,,,2,Obligations,2014,611501,626094,1,U.S. Agency for International Development,USAID,3,Project-Type,Conflict Mitigation and Reconciliation Programs and Activities,6,Conflict Mitigation and Reconciliation,76
14170450,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,4000623,National Democratic Institute,3,Governance,160,Other Social Infrastructure and Services,16010,Social/ welfare services,72x1037,Economic Support Fund,1,Economic,660747,Disability Funding,AID-294-A-15-00016,,,2,Obligations,2015,600000,607158,1,U.S. Agency for International Development,USAID,3,Project-Type,Disability Funding,23,Social Services,76
14170455,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,642937,Higher Education,3.2.2,,,2,Obligations,2007,600000,688476,1,U.S. Agency for International Development,USAID,3,Project-Type,"Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries responsible for higher education) to teach, train, conduct research, and provide community service; to contribute to development; and to promote professional development opportunities, institutional linkages, and exchange programs.",21,Higher Education,76
14170456,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",4,Church and Faith Based,Church and Faith Based - United States,8,3990012,Church and Faith Based - United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,659159,FY 2013 ASHA Grant Award - Christian Brothers Conference,AID-ASHA-G-13-00030,2014-04-07 00:00:00 UTC,2016-03-31 00:00:00 UTC,2,Obligations,2014,600000,614319,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2013 ASHA Grant Award - Christian Brothers Conference,21,Higher Education,76
14170461,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,1,Education,114,Post-Secondary Education,11420,Higher education,72x1021,"Agency for International Development, Development Assistance",1,Economic,662526,FY 2015 ASHA Award - Bright Stars of Bethlehem,AID-ASHA-A-15-00007,,,2,Obligations,2016,600000,600000,1,U.S. Agency for International Development,USAID,3,Project-Type,FY 2015 ASHA Award - Bright Stars of Bethlehem,21,Higher Education,76
14170488,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4001528,AECOM Technology Corporation,3,Governance,160,Other Social Infrastructure and Services,16010,Social/ welfare services,72x1037,Economic Support Fund,1,Economic,662724,Infrastructure Needs Project Phase II IQC - Task Order #1 - A&E Design water,AID-294-TO-16-00012,,,2,Obligations,2017,600000,589183,1,U.S. Agency for International Development,USAID,3,Project-Type,Infrastructure Needs Project Phase II IQC - Task Order #1 - A&E Design water,24,Social Assistance,76
14170489,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,72x1037,Economic Support Fund,1,Economic,660581,CSPP - Protective Environment for Children,AID-294-F-15-00009,2015-09-30 00:00:00 UTC,2017-09-30 00:00:00 UTC,2,Obligations,2015,600000,607158,1,U.S. Agency for International Development,USAID,3,Project-Type,"USAID will invest in the Civil Society Partnership Project (CSPP). As a pilot project, funds will strengthen the capacity of Civil Society Organizations (CSO) to identify and provide high-quality constituent-driven community solutions, and to lead local and national advocacy and civic engagement initiatives that will strengthen their relevancy, accountability and popular trust in their work, and to achieve specific direct and tangible impacts and results in each CSO that drives each initiative. The mission will provide three direct grants to CSOs to bring about concrete, sustainable and nationally owned change at all levels of Palestinian society. The purpose of CSPP is twofold: (1) to graduate current CSO sub-grant recipients to becoming direct aid recipients, thereby consolidating their capacity development gains and improving aid effectiveness and sustainability and, (2) to test CSOs ability to address the locally identified needs.The project will expand and deepen civic engagement, emphasizing constructive constituent engagement in support of community needs. Past performance of CSOs will be reviewed in the selection process, coupling grants with ongoing coaching, training and mentoring by USAID/WBG.",10,Civil Society,76
14170490,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,5,Economic Growth,250,Business and Other Services,25020,Privatisation,72x1037,Economic Support Fund,1,Economic,612389,EXPANDED ECONOMIC OPPORTUNITIES,294-001,,,2,Obligations,2004,600000,753101,1,U.S. Agency for International Development,USAID,3,Project-Type,Expanded Private Sector Economic Opportunities,30,Private Sector Competitiveness,76
14170491,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,72x1037,Economic Support Fund,1,Economic,660582,CSPP - Women's Courts - Women Media and Development,AID-294-F-15-00007,,,2,Obligations,2015,600000,607158,1,U.S. Agency for International Development,USAID,3,Project-Type,"USAID will invest in the Civil Society Partnership Project (CSPP). As a pilot project, funds will strengthen the capacity of Civil Society Organizations (CSO) to identify and provide high-quality constituent-driven community solutions, and to lead local and national advocacy and civic engagement initiatives that will strengthen their relevancy, accountability and popular trust in their work, and to achieve specific direct and tangible impacts and results in each CSO that drives each initiative. The mission will provide three direct grants to CSOs to bring about concrete, sustainable and nationally owned change at all levels of Palestinian society. The purpose of CSPP is twofold: (1) to graduate current CSO sub-grant recipients to becoming direct aid recipients, thereby consolidating their capacity development gains and improving aid effectiveness and sustainability and, (2) to test CSOs ability to address the locally identified needs.The project will expand and deepen civic engagement, emphasizing constructive constituent engagement in support of community needs. Past performance of CSOs will be reviewed in the selection process, coupling grants with ongoing coaching, training and mentoring by USAID/WBG.",10,Civil Society,76
14170492,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,72x1037,Economic Support Fund,1,Economic,641415,Civic Participation,2.4.1,,,2,Obligations,2016,600000,600000,1,U.S. Agency for International Development,USAID,3,Project-Type,"Strengthen the legal, regulatory, institutional, and information environment which protects and enables the growth in associational life and the development of independent and sustainable civil society organizations (CSOs).  Build the capacity of civil society organizations to act as agents for reform and support their participation in democratic decision-making through articulating and representing their members interests, engaging in service delivery, and advocating for issues which become part of the public agenda and are reflected in public policies. Encourage the strengthening of a civic culture which supports democratic institutions and processes, active participation in political and civic life, and the civic virtues of tolerance, pluralism, compromise, trust, and respect for individual rights, including gender equality.",10,Civil Society,76
14171879,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000097,Cooperative for Assistance and Relief Everywhere,3,Governance,160,Other Social Infrastructure and Services,16010,Social/ welfare services,72x1037,Economic Support Fund,1,Economic,611169,Community Services Program,294-008,,,2,Obligations,2004,600000,753100,1,U.S. Agency for International Development,USAID,3,Project-Type,Community Services Program,22,"Policies, Regulations, and Systems",76
14171981,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,1,Education,111,"Education, Level Unspecified",11110,Education policy and administrative management,72x1037,Economic Support Fund,1,Economic,625747,Selected Development Needs Addressed,294-005,,,2,Obligations,2004,599367,752306,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Increased Access To Higher Education and Training,20,Basic Education,76
14172245,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3999153,Unspecified Vendors - West Bank/Gaza,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620950,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2004,596965,749291,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14172760,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2013,591081,616259,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14172814,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,4,Church and Faith Based,Church and Faith Based - United States,8,4000260,International Orthodox Christian Charities,3,Governance,160,Other Social Infrastructure and Services,16010,Social/ welfare services,72x1037,Economic Support Fund,1,Economic,630025,Community Services Program,294-013,,,2,Obligations,2005,590571,718697,1,U.S. Agency for International Development,USAID,3,Project-Type,Community Services Program,22,"Policies, Regulations, and Systems",76
14173366,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,5,Economic Growth,331,Trade Policy and Regulations,33110,Trade policy and administrative management,72x1037,Economic Support Fund,1,Economic,620678,Access To Market,294-001,,,2,Obligations,2002,585216,767125,1,U.S. Agency for International Development,USAID,3,Project-Type,Access To Market,26,Trade and Investment,76
14173570,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,4009949,Arava Institute for Environmental Studies,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",72x1037,Economic Support Fund,1,Economic,654828,APS for Conflict Mitigation and Reconciliation Programs and Activities,AID-294-A-12-00005,2012-05-01 00:00:00 UTC,2015-04-30 00:00:00 UTC,2,Obligations,2012,583119,618225,1,U.S. Agency for International Development,USAID,3,Project-Type,APS for Conflict Mitigation and Reconciliation Programs and Activities,6,Conflict Mitigation and Reconciliation,76
14174017,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,1,Education,111,"Education, Level Unspecified",11110,Education policy and administrative management,72x1037,Economic Support Fund,1,Economic,619481,Selected Development Needs Addressed,294-005,,,2,Obligations,2005,578860,704446,1,U.S. Agency for International Development,USAID,3,Project-Type,Increased Access To Higher Education and Training,20,Basic Education,76
14174098,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,37,ANE,Bureau for Asia and Near East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,2,Health and Population,140,Water Supply and Sanitation,14015,Water resources conservation (including data collection),72x1037,Economic Support Fund,1,Economic,613637,GREATER ASSESS TO & MORE EFFECTIVE USE OF SCARE WATER RES.,294-002,,,2,Obligations,2001,577714,769547,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Greater Access To and More Effective Use of Scarce Water Resources,18,Water Supply and Sanitation,76
14174107,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3999153,Unspecified Vendors - West Bank/Gaza,2,Health and Population,140,Water Supply and Sanitation,14010,Water sector policy and administrative management,72x1037,Economic Support Fund,1,Economic,629348,Wb Integrated Water Mngt Ph Iii,294-002,,,2,Obligations,2004,577656,725055,1,U.S. Agency for International Development,USAID,3,Project-Type,WB Integrated Water Management III,18,Water Supply and Sanitation,76
14174225,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,122,Basic Health,12220,Basic health care,72x1037,Economic Support Fund,1,Economic,657829,Improving Eye Care Services for Palestinians,AID-294-A-13-00002,2013-03-04 00:00:00 UTC,2016-03-03 00:00:00 UTC,2,Obligations,2015,576252,583127,1,U.S. Agency for International Development,USAID,3,Project-Type,"Saint John is the main provider of eye care services in the West Bank and Gaza and has been providing its services for more than 129 years. St. John's project under this grant aims at improving eye health care in isolated areas of the West Bank by supporting a mobile outreach clinic that visits vulnerable localities to provide people with eye care services and performing corrective eye surgeries at their East Jerusalem Hospital to prevent blindness from cataracts. The project will also increase the capacity of the hospital group through the installation of an electronic Health Information System (HIS). The mobile outreach van is fully equipped with medical specialized equipment for screening patients suffering from a variety of eye diseases. The mobile clinic will examine and screen patients for eye diseases, provide primary eye care services and medications, and refer patients with complicated eye problems to one of Saint John's hospitals or clinics. Patients who suffer from cataracts will be referred to undergo corrective surgery. This project anticipates providing eye services to 27,000 to 30,000 marginalized Palestinians, performing 1,500 corrective surgeries, and installing a HIS for all four St. John's facilities during the total life of the award. These results will strengthen the delivery of health care services to the most vulnerable populations in the West Bank.With new incremental funding, this project will continue to provide eye care services through the mobile outreach clinic vulnerable localities in the West Bank, perform corrective eye surgery, and complete the final phase in HIS implementation.",15,Other Public Health Threats,76
14174585,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,5,Economic Growth,250,Business and Other Services,25020,Privatisation,72x1037,Economic Support Fund,1,Economic,612389,EXPANDED ECONOMIC OPPORTUNITIES,294-001,,,2,Obligations,2003,573125,737188,1,U.S. Agency for International Development,USAID,3,Project-Type,Expanded Private Sector Economic Opportunities,30,Private Sector Competitiveness,76
14174873,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x8342,Foreign National Employees Separation Liability Fund,1,Economic,620928,Administrative costs,Administrative Costs,2004-01-01 00:00:00 UTC,,2,Obligations,2014,570322,583932,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14174895,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4001522,"ARD, Inc.",2,Health and Population,140,Water Supply and Sanitation,14021,Water supply - large systems,72x1037,Economic Support Fund,1,Economic,627473,Gaza Water Carrier,294-002,,,2,Obligations,2004,570072,715536,1,U.S. Agency for International Development,USAID,3,Project-Type,Gaza Water Carrier,18,Water Supply and Sanitation,76
14174905,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,72x1037,Economic Support Fund,1,Economic,643643,Maternal and Child Health,3.1.6,,,2,Obligations,2009,570000,633384,1,U.S. Agency for International Development,USAID,3,Project-Type,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses.",16,Maternal and Child Health,76
14175226,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,7,Other,430,Other Multisector,43010,Multisector aid,72x1037,Economic Support Fund,1,Economic,644840,Program Support - Program Design and Learning,6.1.1,,,2,Obligations,2007,567000,650610,1,U.S. Agency for International Development,USAID,3,Project-Type,"Program Support - Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded operating unit wide programs, not for a specific functional objective. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, public outreach, or the preparation of strategic plans and other short-term programming tasks. Funding for similar activities that are directed to specific functional objectives should be entered in the PD&L sub-element of the appropriate program area(s) within that objective.",41,Direct Administrative Costs,76
14175898,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - Non United States,7,4011195,All for Peace Radio,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",72x1037,Economic Support Fund,1,Economic,649656,Conflict Mitigation and Reconciliation Programs and Activities,294-G-00-09-00214-00,2009-09-30 00:00:00 UTC,2011-09-29 00:00:00 UTC,2,Obligations,2009,560000,622272,1,U.S. Agency for International Development,USAID,3,Project-Type,Conflict Mitigation and Reconciliation Programs and Activities,6,Conflict Mitigation and Reconciliation,76
14176230,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4009170,Sesame Workshop,1,Education,112,Basic Education,11220,Primary education,72x1037,Economic Support Fund,1,Economic,648600,Sesame Street,294-A-00-08-00223,2008-09-29 00:00:00 UTC,2011-09-29 00:00:00 UTC,2,Obligations,2009,556833,618753,1,U.S. Agency for International Development,USAID,3,Project-Type,Sesame Street Workshop,20,Basic Education,76
14176384,275,PSE,West Bank/Gaza,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4002166,"American International Contractors, Inc.",2,Health and Population,140,Water Supply and Sanitation,14030,Basic drinking water supply and basic sanitation,72x1037,Economic Support Fund,1,Economic,645540,Water Supply and Sanitation,3.1.8,,,2,Obligations,2007,555007,636848,1,U.S. Agency for International Development,USAID,3,Project-Type,"Ensure broadly accessible, reliable and economically sustainable water and sanitation services for health, security, and prosperity. (Note that this element does not include the household behavior aspects found in sub-element 1.6.7 or water issues directly relating to Agriculture  found in the EG Objective.)",18,Water Supply and Sanitation,76
