id,country_id,country_code,country_name,region_id,region_name,income_group_id,income_group_name,income_group_acronym,implementing_agency_id,implementing_agency_acronym,implementing_agency_name,implementing_subagency_id,subagency_acronym,subagency_name,channel_category_id,channel_category_name,channel_subcategory_name,channel_subcategory_id,channel_id,channel_name,dac_category_id,dac_category_name,dac_sector_code,dac_sector_name,dac_purpose_code,dac_purpose_name,funding_account_id,funding_account_name,assistance_category_id,assistance_category_name,activity_id,activity_name,activity_project_number,activity_start_date,activity_end_date,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount,funding_agency_id,funding_agency_name,funding_agency_acronym,aid_type_group_id,aid_type_group_name,activity_description,USG_sector_id,USG_sector_name,submission_id
14237225,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4008534,"Mendez England & Associates, Inc.",2,Health and Population,140,Water Supply and Sanitation,14030,Basic drinking water supply and basic sanitation,72x1037,Economic Support Fund,1,Economic,648883,Water Supply and Sanitation,3.1.8,,,2,Obligations,2013,262073,273236,1,U.S. Agency for International Development,USAID,3,Project-Type,"Ensure broadly accessible, reliable and economically sustainable water and sanitation services for health, security, and prosperity. (Note that this element does not include the household behavior aspects found in sub-element 1.6.7 or water issues directly relating to Agriculture  found in the EG Objective.)",18,Water Supply and Sanitation,76
14238309,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,7,Other,430,Other Multisector,43010,Multisector aid,72x1037,Economic Support Fund,1,Economic,627183,Economic Support Fund,278-005,,,2,Obligations,2004,257930,323745,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Economic Support Fund,24,Social Assistance,76
14238663,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645639,Administration and Oversight,6.2.1,,,2,Obligations,2011,256623,277042,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14238723,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,3,Governance,151,Government and Civil Society,15151,Elections,72x1037,Economic Support Fund,1,Economic,646712,Elections and Political Processes,2.3.2,,,2,Obligations,2013,256385,267306,1,U.S. Agency for International Development,USAID,3,Project-Type,Promote legitimate contestation for ideas and political power through democratic political processes that reflect the will of the people. Establish or develop competitive multiparty systems through improving the legal and regulatory framework under which political parties and political entities operate.,9,Political Competition and Consensus-Building,76
14238924,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645640,Administration and Oversight,6.2.1,,,2,Obligations,2011,255597,275935,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14239147,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4001504,Hyatt Corporation,9,Humanitarian,720,Emergency Response,72010,Material relief assistance and services,72x1035,"Agency for International Development, International Disaster Assistance",1,Economic,657403,Crisis Assistance and Recovery,5.1.2,,,2,Obligations,2014,254856,260938,1,U.S. Agency for International Development,USAID,3,Project-Type,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",37,"Protection, Assistance and Solutions",76
14239237,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000607,Institute for International Education,7,Other,430,Other Multisector,43010,Multisector aid,72x1037,Economic Support Fund,1,Economic,627186,Economic Support Fund,278-005,,,2,Obligations,2007,254475,292000,1,U.S. Agency for International Development,USAID,3,Project-Type,Economic Support Fund,24,Social Assistance,76
14239677,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,4008939,Al Nasher Company,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645669,Administration and Oversight,6.2.1,,,2,Obligations,2014,252851,258885,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14239756,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000670,"Development Alternatives, Inc.",2,Health and Population,140,Water Supply and Sanitation,14010,Water sector policy and administrative management,72x1037,Economic Support Fund,1,Economic,636208,SO2: Enhanced Integrated Water Resource Mgmt.,278-008,,,2,Obligations,2010,252593,278233,1,U.S. Agency for International Development,USAID,3,Project-Type,Enhanced Integrated Water Resources Management,18,Water Supply and Sanitation,76
14240098,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2015,251447,254447,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14240298,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,140,Water Supply and Sanitation,14010,Water sector policy and administrative management,72x1037,Economic Support Fund,1,Economic,636203,SO2: Enhanced Integrated Water Resource Mgmt.,278-008,,,2,Obligations,2008,250693,281811,1,U.S. Agency for International Development,USAID,3,Project-Type,Enhanced Integrated Water Resources Management,18,Water Supply and Sanitation,76
14241059,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000002,U.S. Government - Department of Agriculture,2,Health and Population,140,Water Supply and Sanitation,14020,Water supply and sanitation - large systems,72x1037,Economic Support Fund,1,Economic,658382,SPPM- BFS-USDA/ARS PASA,AID-BFS-P-13-00002,2013-10-01 00:00:00 UTC,2018-09-30 00:00:00 UTC,2,Obligations,2014,250000,255966,1,U.S. Agency for International Development,USAID,3,Project-Type,"The purpose of the PASA agreement is to maintain USAID's leadership role in international agricultural research activities for increased food security and economic growth through agricultural development at the household, community, national and international levels.",18,Water Supply and Sanitation,76
14241060,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000595,Freedom House,3,Governance,151,Government and Civil Society,15160,Human rights,72x1037,Economic Support Fund,1,Economic,654118,Legal Education and Human Rights Program,AID-278-LA-11-00001,2011-07-01 00:00:00 UTC,2014-06-30 00:00:00 UTC,2,Obligations,2011,250000,269892,1,U.S. Agency for International Development,USAID,3,Project-Type,Legal Education and Human Rights Program,7,Rule of Law and Human Rights,76
14241061,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000669,"Chemonics International, Inc.",5,Economic Growth,331,Trade Policy and Regulations,33110,Trade policy and administrative management,72x1037,Economic Support Fund,1,Economic,636378,Siyaha Jordan Tourism Development Project,PCE-I-00-98-00015,2005-08-11 00:00:00 UTC,2008-08-18 00:00:00 UTC,2,Obligations,2008,250000,281032,1,U.S. Agency for International Development,USAID,3,Project-Type,The USAID Tourism Development Project supported Jordans national tourism strategy to double the tourism economy by 2010. The project aimed to promote Jordans competitiveness as an international tourism destination by establishing the proper institutional and regulatory framework that enables a private sector-driven approach that spurs tourism growth while preserving the nations historic and natural resources.,26,Trade and Investment,76
14241062,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000526,Academy for Educational Development,2,Health and Population,122,Basic Health,12220,Basic health care,72x1037,Economic Support Fund,1,Economic,614180,IMPROVE ASSESS TO & QUALITY OF REPROD. & PRIMARY HEALTH CARE,278-003,,,2,Obligations,2002,250000,327710,1,U.S. Agency for International Development,USAID,3,Project-Type,Improved Quality of Life for Jordanian Families and Communities,15,Other Public Health Threats,76
14241063,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - International,6,4000383,"Save the Children Federation, Inc.",1,Education,112,Basic Education,11220,Primary education,72x1037,Economic Support Fund,1,Economic,638129,Economic Opportunities for Jordanian Youth (INJAZ II),278-A-00-04-00219,2004-05-01 00:00:00 UTC,2009-08-31 00:00:00 UTC,2,Obligations,2008,250000,281032,1,U.S. Agency for International Development,USAID,3,Project-Type,"The objective of INJAZ was to enhance the skills of youth and increase their participation in the economy to help bridge the existing gap between the knowledge acquired through education and the skills required by the job market. INJAZ places strong emphasis on creating and sustaining partnerships with donors, the private sector, not-for-profit organizations, educational institutions, line ministries and other stakeholders at the national, regional and international levels. INJAZ brings various capacity building courses to classrooms in public schools in Jordan in full coordination with the Ministry of Education (MOE).",20,Basic Education,76
14241065,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000670,"Development Alternatives, Inc.",5,Economic Growth,331,Trade Policy and Regulations,33120,Trade facilitation,72x1037,Economic Support Fund,1,Economic,657885,Jordan Competitiveness Program,AID-278-C-13-00005,2013-04-04 00:00:00 UTC,2018-04-03 00:00:00 UTC,2,Obligations,2017,250000,245493,1,U.S. Agency for International Development,USAID,3,Project-Type,Jordan Competitiveness Program,26,Trade and Investment,76
14241066,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - International,6,4000383,"Save the Children Federation, Inc.",7,Other,430,Other Multisector,43010,Multisector aid,72x1037,Economic Support Fund,1,Economic,638129,Economic Opportunities for Jordanian Youth (INJAZ II),278-A-00-04-00219,2004-05-01 00:00:00 UTC,2009-08-31 00:00:00 UTC,2,Obligations,2007,250000,286865,1,U.S. Agency for International Development,USAID,3,Project-Type,"The objective of INJAZ was to enhance the skills of youth and increase their participation in the economy to help bridge the existing gap between the knowledge acquired through education and the skills required by the job market. INJAZ places strong emphasis on creating and sustaining partnerships with donors, the private sector, not-for-profit organizations, educational institutions, line ministries and other stakeholders at the national, regional and international levels. INJAZ brings various capacity building courses to classrooms in public schools in Jordan in full coordination with the Ministry of Education (MOE).",24,Social Assistance,76
14241067,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,7,Multilateral,Multilateral - Other,18,4000256,International Organisation for Migration,2,Health and Population,140,Water Supply and Sanitation,14030,Basic drinking water supply and basic sanitation,72x1037,Economic Support Fund,1,Economic,654757,Water Supply and Sanitation,3.1.8,,,2,Obligations,2011,250000,269892,1,U.S. Agency for International Development,USAID,3,Project-Type,"Ensure broadly accessible, reliable and economically sustainable water and sanitation services for health, security, and prosperity. (Note that this element does not include the household behavior aspects found in sub-element 1.6.7 or water issues directly relating to Agriculture  found in the EG Objective.)",18,Water Supply and Sanitation,76
14241068,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,7,Multilateral,Multilateral - Other,18,4000256,International Organisation for Migration,1,Education,112,Basic Education,11220,Primary education,72x1037,Economic Support Fund,1,Economic,653393,Basic Education,3.2.1,,,2,Obligations,2011,250000,269892,1,U.S. Agency for International Development,USAID,3,Project-Type,"Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults.",20,Basic Education,76
14241069,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,4000854,Georgetown University,10,Administrative Costs,912,Program Design and Learning,91020,Program Design and Learning,72x1037,Economic Support Fund,1,Economic,657577,Fertility Awareness for Community Transformation (FACT).,AID-OAA-A-13-00083,2013-10-01 00:00:00 UTC,2018-09-30 00:00:00 UTC,2,Obligations,2016,250000,250000,1,U.S. Agency for International Development,USAID,3,Project-Type,"Fertility Awareness for Community Transformation (FACT): aims to improve fertility awareness and expand family planning access in Sub-Saharan Africa and South Asia through communicating actionable, life-course-appropriate information about fertility, enabling individuals and couples to apply this knowledge to their own circumstances and needs.",41,Direct Administrative Costs,76
14241070,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,1,Education,112,Basic Education,11230,Basic life skills for youth and adults,72x1037,Economic Support Fund,1,Economic,656662,Small Project Assistance (SPA) Program with Peace Corps,AID-PPL-T-12-00002,2014-02-04 00:00:00 UTC,2017-09-30 00:00:00 UTC,2,Obligations,2015,250000,252982,1,U.S. Agency for International Development,USAID,3,Project-Type,"New Small Project Assistance program award with Peace Corps. The SPA Program enables USAID to have direct development investments and impact in selected priority areas, while supporting U.S. Peace Corps volunteers to engage community members in participatory processes that contribute to capacity building and sustainable development.",30,Private Sector Competitiveness,76
14241073,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - Non United States,7,4001019,Royal Society for the Conservation of Nature,7,Other,410,General Environmental Protection,41030,Bio-diversity,72x1037,Economic Support Fund,1,Economic,652534,Natural Resources and Biodiversity,4.8.1,,,2,Obligations,2011,250000,269892,1,U.S. Agency for International Development,USAID,3,Project-Type,"Conserve biodiversity and manage natural resources in ways that maintain their long-term viability and preserve their potential to meet the needs of present and future generations. Activities include combating illegal and corrupt exploitation of natural resources and the control of invasive species. Programs in this element should be integrated with the Agriculture Area under Economic Growth and Conflict Mitigation and Reconciliation Area under the Peace and Security Objective, when applicable and appropriate.",35,Natural Resources and Biodiversity,76
14241074,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000011,U.S. Government - Department of Interior,1,Education,112,Basic Education,11230,Basic life skills for youth and adults,72x1037,Economic Support Fund,1,Economic,645269,Support for the National Parks Program,AID-AEG-T-00-06-00003,2006-06-01 00:00:00 UTC,2014-09-30 00:00:00 UTC,2,Obligations,2013,250000,260649,1,U.S. Agency for International Development,USAID,3,Project-Type,Support for the National Parks Program - U.S. Department of Interior (DOI) IAA,30,Private Sector Competitiveness,76
14241076,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - Non United States,7,4001019,Royal Society for the Conservation of Nature,1,Education,112,Basic Education,11230,Basic life skills for youth and adults,72x1037,Economic Support Fund,1,Economic,653122,Workforce Development,4.6.3,,,2,Obligations,2011,250000,269892,1,U.S. Agency for International Development,USAID,3,Project-Type,"Assist youth and adults in acquiring knowledge and developing skills beyond basic literacy and numeracy which are part of the basic education element, attitudes, and behaviors to find legitimate jobs, establish viable self-employment ventures, and stay employed and productive in a changing economy. Create policies, programs, and systems that respond to labor market demands in the formal and informal sectors.",30,Private Sector Competitiveness,76
14241078,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - International,6,4000131,FHI 360,3,Governance,160,Other Social Infrastructure and Services,16010,Social/ welfare services,72x1037,Economic Support Fund,1,Economic,647463,Jordan Civil Society Program (CSP),AID-278-A-00-08-00321,2008-10-05 00:00:00 UTC,2013-10-04 00:00:00 UTC,2,Obligations,2010,250000,275377,1,U.S. Agency for International Development,USAID,3,Project-Type,"The Jordan Civil Society Project strengthens the capacity, credibility, and sustainability of CSOs at various levels and facilitates professional development of civil society leaders nation-wide. CSP provides opportunities for mentoring between CSOs and has launched innovative training and technical assistance approaches that build on the expertise of the non-profit sector rather than for-profit training provision, thereby contributing to the sustainability of civil society organizations.",23,Social Services,76
14241079,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000595,Freedom House,3,Governance,151,Government and Civil Society,15152,Legislatures and political parties,72x1037,Economic Support Fund,1,Economic,645281,TAWASOL Women's Rights,AID-278-A-00-07-00335,2007-01-21 00:00:00 UTC,2010-01-20 00:00:00 UTC,2,Obligations,2009,250000,277800,1,U.S. Agency for International Development,USAID,3,Project-Type,TAWASOL Women's Rights,8,Good Governance,76
14243185,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,5,Economic Growth,250,Business and Other Services,25010,Business support services and institutions,72x1037,Economic Support Fund,1,Economic,644145,Private Sector Productivity,4.6.2,,,2,Obligations,2013,249732,260369,1,U.S. Agency for International Development,USAID,3,Project-Type,"Improve the capacity of businesses to integrate into domestic and international markets through increases in productivity and improvements in corporate governance and the development and application of modern technology and marketing practices. Enhance the capacity of businesses and business associations in terms of their corporate governance capabilities and their application of best practices and technologies to achieve increased production and marketing of products and services. It includes adoption of efficient production processes, improved labor productivity, environmentally-sound management of natural resources and the development of accounting and management systems that can help the company and industry group implement business, labor, product and process standards that enhance business competitiveness. Business capacity development programs may include activities that help men- and women-owned firms and associations respond to these international markets and create regional alliances.",30,Private Sector Competitiveness,76
14244036,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620786,Administrative costs,OE,,,2,Obligations,2014,246857,252748,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14244174,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4001891,CDM Corporation,1,Education,112,Basic Education,11220,Primary education,72x1037,Economic Support Fund,1,Economic,637174,Architect/Engineering Services for School Construction and Rehabilitation Program,AID-278-C-00-06-00326,2006-08-16 00:00:00 UTC,2012-06-30 00:00:00 UTC,2,Obligations,2012,246340,261171,1,U.S. Agency for International Development,USAID,3,Project-Type,"In August 2006, the United States Agency for International Development (USAID)/ Jordan launched the four-year Jordan School Construction and Rehabilitation Project (JSP) to support the Ministry of Educations (MOE) efforts to enhance the learning environment and increase access to schools. This took place as part of the Government of Jordan (GOJ) led Education Reform for the Knowledge Economy (ERfKE) initiative. JSPs primary focus has been to reduce overcrowding in public schools, replace rented and double-shifted schools and provide a safe and more suitable school environment to respond to the needs of the MOEs reform efforts. The project started with a budget of US$50 million with the target to construct and furnish 28 new public schools and to rehabilitate 100 existing ones.",20,Basic Education,76
14244288,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4002178,International City/County Management Association,7,Other,410,General Environmental Protection,41020,Biosphere protection,72x1037,Economic Support Fund,1,Economic,646437,Clean Productive Environment,4.8.2,,,2,Obligations,2008,245981,276514,1,U.S. Agency for International Development,USAID,3,Project-Type,"Improve sustainability of a productive and clean environment by reducing risks to the health of the workforce and the population in general, communities, and ecosystems from environmental pollution and other environmental risks associated with industrial and agricultural production, urbanization, energy use, transport, and other human activity.",36,Clean Productive Environment,76
14244557,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - Non United States,2,2000072,Government of Jordan,7,Other,410,General Environmental Protection,41020,Biosphere protection,72x1037,Economic Support Fund,1,Economic,655301,Clean Productive Environment,4.8.2,,,2,Obligations,2012,245000,259750,1,U.S. Agency for International Development,USAID,3,Project-Type,"Improve sustainability of a productive and clean environment by reducing risks to the health of the workforce and the population in general, communities, and ecosystems from environmental pollution and other environmental risks associated with industrial and agricultural production, urbanization, energy use, transport, and other human activity.",36,Clean Productive Environment,76
14244784,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,4011036,Engicon,2,Health and Population,140,Water Supply and Sanitation,14010,Water sector policy and administrative management,72x1037,Economic Support Fund,1,Economic,654803,A&E Construction Management For the Upgrade of Mafraq Wastewater Treatment Plant,AID-278-C-12-00003,2012-06-25 00:00:00 UTC,2015-12-31 00:00:00 UTC,2,Obligations,2014,244332,250163,1,U.S. Agency for International Development,USAID,3,Project-Type,A&E Construction Management For the Upgrade of Mafraq Wastewater Treatment Plant,18,Water Supply and Sanitation,76
14244870,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4001891,CDM Corporation,2,Health and Population,140,Water Supply and Sanitation,14010,Water sector policy and administrative management,72x1037,Economic Support Fund,1,Economic,623508,IMPROVED WATER RESOURCES MANAGEMENT,278-002,,,2,Obligations,2005,243978,296909,1,U.S. Agency for International Development,USAID,3,Project-Type,Improved Water Resources Management,18,Water Supply and Sanitation,76
14245038,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,3,MCC,Millennium Challenge Corporation,999,NULL,not applicable,1,Government,Government - United States,1,1000006,U.S. Government - Millennium Challenge Corporation,3,Governance,151,Government and Civil Society,15130,Legal and judicial development,95x2750,"Millennium Challenge Corporation, Expenses",1,Economic,550197,MCC Legal and Regulatory,JOR-2750BXDILD-LEGAL REG-NA,,,2,Obligations,2011,243300,262659,3,Millennium Challenge Corporation,MCC,3,Project-Type,"Due diligence funding is used to obtain sufficient information to evaluate, assess and appraise projects during compact development, effectively oversee and monitor compact implementation, conduct quality assurance, and then evaluate the results of a compact project once complete.",7,Rule of Law and Human Rights,40
14245095,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,2,Health and Population,140,Water Supply and Sanitation,14030,Basic drinking water supply and basic sanitation,72x1037,Economic Support Fund,1,Economic,653100,Water Supply and Sanitation,3.1.8,,,2,Obligations,2010,243110,267787,1,U.S. Agency for International Development,USAID,3,Project-Type,"Ensure broadly accessible, reliable and economically sustainable water and sanitation services for health, security, and prosperity. (Note that this element does not include the household behavior aspects found in sub-element 1.6.7 or water issues directly relating to Agriculture  found in the EG Objective.)",18,Water Supply and Sanitation,76
14245143,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4002153,"Checchi and Company Consulting, Inc.",7,Other,430,Other Multisector,43010,Multisector aid,72x1037,Economic Support Fund,1,Economic,627196,Economic Support Fund,278-005,,,2,Obligations,2003,242995,312555,1,U.S. Agency for International Development,USAID,3,Project-Type,Economic Support Fund,24,Social Assistance,76
14245331,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4002300,National Association of Regulatory Utility Commissioners,7,Other,410,General Environmental Protection,41020,Biosphere protection,72x1037,Economic Support Fund,1,Economic,646438,Clean Productive Environment,4.8.2,,,2,Obligations,2010,242234,266823,1,U.S. Agency for International Development,USAID,3,Project-Type,"Improve sustainability of a productive and clean environment by reducing risks to the health of the workforce and the population in general, communities, and ecosystems from environmental pollution and other environmental risks associated with industrial and agricultural production, urbanization, energy use, transport, and other human activity.",36,Clean Productive Environment,76
14245664,400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,140,Water Supply and Sanitation,14010,Water sector policy and administrative management,72x1037,Economic Support Fund,1,Economic,623495,IMPROVED WATER RESOURCES MANAGEMENT,278-002,,,2,Obligations,2004,241114,302638,1,U.S. Agency for International Development,USAID,3,Project-Type,Improved Water Resources Management,18,Water Supply and Sanitation,76
