id,country_id,country_code,country_name,region_id,region_name,income_group_id,income_group_name,income_group_acronym,implementing_agency_id,implementing_agency_acronym,implementing_agency_name,implementing_subagency_id,subagency_acronym,subagency_name,channel_category_id,channel_category_name,channel_subcategory_name,channel_subcategory_id,channel_id,channel_name,dac_category_id,dac_category_name,dac_sector_code,dac_sector_name,dac_purpose_code,dac_purpose_name,funding_account_id,funding_account_name,assistance_category_id,assistance_category_name,activity_id,activity_name,activity_project_number,activity_start_date,activity_end_date,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount,funding_agency_id,funding_agency_name,funding_agency_acronym,aid_type_group_id,aid_type_group_name,activity_description,USG_sector_id,USG_sector_name,submission_id
14228086,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,5,Economic Growth,331,Trade Policy and Regulations,33110,Trade policy and administrative management,72x1037,Economic Support Fund,1,Economic,612284,ENVIRONMENT FOR TRADE AND INVESTMENT STRENGTHENED,263-016,,,2,Obligations,2005,299465,364435,1,U.S. Agency for International Development,USAID,3,Project-Type,Environment for Trade and Investment Strengthened,26,Trade and Investment,76
14228132,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000547,Management Systems International,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,72x1037,Economic Support Fund,1,Economic,637719,Democracy & Governance Program,263-021,,,2,Obligations,2011,299298,323113,1,U.S. Agency for International Development,USAID,3,Project-Type,Democracy & Governance Program,8,Good Governance,76
14228181,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - Non United States,2,2000046,Government of Egypt,5,Economic Growth,331,Trade Policy and Regulations,33120,Trade facilitation,72x1037,Economic Support Fund,1,Economic,621051,Ass.For Cust.&Trade Fac.(ACTF),263-016,,,2,Obligations,2009,299066,332322,1,U.S. Agency for International Development,USAID,3,Project-Type,Assistance for Customs & Trade Facilitation (ACTF),26,Trade and Investment,76
14228294,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,122,Basic Health,12250,Infectious disease control,72x1037,Economic Support Fund,1,Economic,611116,Combating End. & Emerging Dise,263-020,,,2,Obligations,2002,298723,391578,1,U.S. Agency for International Development,USAID,3,Project-Type,Combating End. & Emerging Dise,15,Other Public Health Threats,76
14229170,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000613,International Center for Journalists,3,Governance,151,Government and Civil Society,15153,Media and free flow of information,72x1037,Economic Support Fund,1,Economic,652824,Program for Building a Digital Gateway or Better Lives,AID-263-A-00-10-00055,2010-09-28 00:00:00 UTC,2014-03-31 00:00:00 UTC,2,Obligations,2010,295000,324944,1,U.S. Agency for International Development,USAID,3,Project-Type,Program for Building a Digital Gateway or Better Lives,10,Civil Society,76
14230022,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620834,Administrative costs,OE,,,2,Obligations,2010,291171,320727,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14230211,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4008534,"Mendez England & Associates, Inc.",5,Economic Growth,250,Business and Other Services,25010,Business support services and institutions,72x1037,Economic Support Fund,1,Economic,618872,SKILLS FOR COMPETITIVENESS DEVELOPED,263-017,,,2,Obligations,2002,290279,380509,1,U.S. Agency for International Development,USAID,3,Project-Type,Skills For Competitiveness Developed,30,Private Sector Competitiveness,76
14230406,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,3990001,NGO - United States Other,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,72x1037,Economic Support Fund,1,Economic,627572,Health Policy Support Program,263-020,,,2,Obligations,2004,289826,363780,1,U.S. Agency for International Development,USAID,3,Project-Type,Health Policy Support Program,15,Other Public Health Threats,76
14230439,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,5,Economic Growth,331,Trade Policy and Regulations,33110,Trade policy and administrative management,72x1037,Economic Support Fund,1,Economic,612272,ENVIRONMENT FOR TRADE AND INVESTMENT STRENGTHENED,263-016,,,2,Obligations,2004,289654,363565,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Environment for Trade and Investment Strengthened,26,Trade and Investment,76
14230837,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3999999,Unspecified Vendors - Country Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x4513,"International Assistance Program, Working Capital Fund,",1,Economic,620817,Administrative costs,OE,,,2,Obligations,2011,287933,310844,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14230989,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x8342,Foreign National Employees Separation Liability Fund,1,Economic,620728,Administrative costs,OE,,,2,Obligations,2016,287205,287205,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14231346,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,91,PPL,"Bureau for Policy, Planning, and Learning",1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620728,Administrative costs,OE,,,2,Obligations,2014,285611,292427,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14231401,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2015,285320,288723,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14231627,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4009162,"Mitchell Group, Inc.",5,Economic Growth,250,Business and Other Services,25010,Business support services and institutions,72x1037,Economic Support Fund,1,Economic,649496,Business Enabling Environment,4.6.1,,,2,Obligations,2009,284568,316212,1,U.S. Agency for International Development,USAID,3,Project-Type,"Improve policies, laws, regulations, and administrative practices affecting the private sector. Includes reducing barriers to competition and unwarranted distortions to market prices; reducing policy and regulatory barriers to establishing, operating, and closing businesses; strengthening the legal framework surrounding property rights that is fair to both men and women, contract enforcement, and dispute resolution, along with the administration of those laws; reducing incentives for corruption and promoting transparent business practices; strengthening the legal framework surrounding intellectual property rights; and improving laws and regulations affecting the creation, dissemination, and use of technology. It also includes improving policies and regulations affecting technology choices and production behaviors with environmental impacts; and improving policies, laws, and regulations affecting hiring and firing of workers, wages, working conditions, and collective bargaining. Includes support for specific improvements as well as efforts to strengthen the institutions that contribute to designing and implementing further improvements.",30,Private Sector Competitiveness,76
14231870,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,82,NULL,USAID Bureau - Other,8,Enterprises,Enterprises - Non United States,20,3999999,Unspecified Vendors - Country Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1007,"Agency for International Development, Office of Inspector General, Operating Expenses",1,Economic,637040,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2007,283517,325324,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14232129,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,29,ODP,Office of Development Partner,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620728,Administrative costs,OE,,,2,Obligations,2009,282313,313706,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14232332,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,29,ODP,Office of Development Partner,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620936,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2008,281508,316451,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14232758,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,Economic,626707,Communication for Healthy Living,AID-263-A-00-03-00053,2003-07-15 00:00:00 UTC,2011-02-28 00:00:00 UTC,2,Obligations,2009,280000,311136,1,U.S. Agency for International Development,USAID,3,Project-Type,"Communication for Healthy Living was USAID/Egypt's crosscutting social and behavior change communication activity, implemented from September 2003 to December 2010. The goals of the activity were to: improve health outcomes in family planning and reproductive health, maternal and child health; infectious diseases including viral hepatitis, HIV/AIDS, avian influenza, and H1N1 influenza; tobacco, breast cancer, and family health; and strengthen capacity across multiple sectors of society to conduct health communication.",17,Family Planning and Reproductive Health,76
14232832,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,82,NULL,USAID Bureau - Other,8,Enterprises,Enterprises - Non United States,20,3999999,Unspecified Vendors - Country Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1007,"Agency for International Development, Office of Inspector General, Operating Expenses",1,Economic,620817,Administrative costs,OE,,,2,Obligations,2009,279796,310910,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14232922,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4001885,Nathan Associates Inc.,5,Economic Growth,331,Trade Policy and Regulations,33120,Trade facilitation,72x1037,Economic Support Fund,1,Economic,654663,Trade Facilitation Project,AID-263-C-11-00003,2011-06-01 00:00:00 UTC,2015-07-31 00:00:00 UTC,2,Obligations,2017,279411,274374,1,U.S. Agency for International Development,USAID,3,Project-Type,"Under this four-year USAID project, Nathan Associates is helping to reform policy and build capacity in Government of Egypt agencies that manage borders and develop and regulate domestic wholesale and retail markets. The ultimate objective is to promote economic growth and job creation and reduce poverty by improving the trade environment. Project counterparts include the Ministry of Industry and Foreign Trade, Ministry of Finance, General Organization for Export and Import Control, the Egyptian Customs Authority, Export Councils, the Internal Trade Development Authority, the Egyptian National Cleaner Production Center, and the Foreign Trade Sector.",26,Trade and Investment,76
14232994,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000810,PATH,2,Health and Population,122,Basic Health,12250,Infectious disease control,72x1037,Economic Support Fund,1,Economic,611119,Combating End. & Emerging Dise,263-020,,,2,Obligations,2002,279000,365725,1,U.S. Agency for International Development,USAID,3,Project-Type,Combating End. & Emerging Dise,15,Other Public Health Threats,76
14233211,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000097,Cooperative for Assistance and Relief Everywhere,1,Education,112,Basic Education,11220,Primary education,72x1037,Economic Support Fund,1,Economic,646201,Basic Education,3.2.1,,,2,Obligations,2008,278094,312613,1,U.S. Agency for International Development,USAID,3,Project-Type,"Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults.",20,Basic Education,76
14233489,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,140,Water Supply and Sanitation,14022,Sanitation - large systems,72x1037,Economic Support Fund,1,Economic,610779,Cairo  Sewerage II,263-018,,,2,Obligations,2004,276932,347596,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Cairo  Sewerage II,18,Water Supply and Sanitation,76
14233603,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,91,PPL,"Bureau for Policy, Planning, and Learning",1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620728,Administrative costs,OE,,,2,Obligations,2017,276432,271449,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14233652,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,38,PPC,Bureau for Policy and Program Coordination,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620936,Administrative costs,Administrative Costs (ICASS),1998-10-01 00:00:00 UTC,,2,Obligations,2004,276214,346695,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14233745,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000607,Institute for International Education,2,Health and Population,122,Basic Health,12220,Basic health care,72x1037,Economic Support Fund,1,Economic,650611,Other Public Health Threats,3.1.5,,,2,Obligations,2009,275843,306517,1,U.S. Agency for International Development,USAID,3,Project-Type,Address public health threats posed by infectious diseases not targeted elsewhere in the Framework as well as significant non-communicable health threats of major public health importance.,15,Other Public Health Threats,76
14233750,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x4513,"International Assistance Program, Working Capital Fund,",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2010,275809,303805,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14233762,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2009,275735,306397,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14233773,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,5,Economic Growth,331,Trade Policy and Regulations,33110,Trade policy and administrative management,72x1037,Economic Support Fund,1,Economic,612295,ENVIRONMENT FOR TRADE AND INVESTMENT STRENGTHENED,263-016,,,2,Obligations,2002,275684,361377,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Environment for Trade and Investment Strengthened,26,Trade and Investment,76
14234041,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,5,Economic Growth,250,Business and Other Services,25010,Business support services and institutions,72x1037,Economic Support Fund,1,Economic,625749,Skills Developed for Competition,263-022,,,2,Obligations,2002,275000,360481,1,U.S. Agency for International Development,USAID,3,Project-Type,Skills Developed for Competition,30,Private Sector Competitiveness,76
14234211,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620786,Administrative costs,OE,,,2,Obligations,2011,274508,296350,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14234220,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,72x1037,Economic Support Fund,1,Economic,638508,"HEALTHIER, PLANNED FAMILIES",263-020,,,2,Obligations,2008,274466,308535,1,U.S. Agency for International Development,USAID,3,Project-Type,"Healthier, Planned Families",17,Family Planning and Reproductive Health,76
14234246,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620834,Administrative costs,OE,,,2,Obligations,2008,274349,308403,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14234527,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x4513,"International Assistance Program, Working Capital Fund,",1,Economic,620786,Administrative costs,OE,,,2,Obligations,2008,272959,306841,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14235283,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000547,Management Systems International,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,651699,Capacity Building to EG/APS Awardees,AID-263-I-03-06-00008,2010-10-01 00:00:00 UTC,2014-04-28 00:00:00 UTC,2,Obligations,2011,270000,291484,1,U.S. Agency for International Development,USAID,3,Project-Type,Capacity Building to EG/APS Awardees,41,Direct Administrative Costs,76
14235356,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,7,Multilateral,Multilateral - United Nations,12,4000502,World Health Organisation,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,72x1037,Economic Support Fund,1,Economic,643673,Maternal and Child Health,3.1.6,,,2,Obligations,2013,269771,281262,1,U.S. Agency for International Development,USAID,3,Project-Type,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses.",16,Maternal and Child Health,76
14235581,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,72x1037,Economic Support Fund,1,Economic,629152,Tahseen,263-020,,,2,Obligations,2004,268805,337396,1,U.S. Agency for International Development,USAID,3,Project-Type,Tahseen Family Planning and Population Project,17,Family Planning and Reproductive Health,76
14235625,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - Non United States,2,2000046,Government of Egypt,4,Infrastructure,230,Energy,23110,Energy policy and administrative management,72x1037,Economic Support Fund,1,Economic,622840,Egypt Utility Manag/Alexandria,263-018,,,2,Obligations,2003,268611,345503,1,U.S. Agency for International Development,USAID,3,Project-Type,Egypt Utility Management/Alexandria,28,Infrastructure,76
14235854,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620786,Administrative costs,OE,,,2,Obligations,2009,267703,297471,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14235951,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4012460,"Suntiva, LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,649278,Administrative costs,OE,,,2,Obligations,2015,267258,270446,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14236114,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000005,U.S. Government - Department of Treasury,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,72x1037,Economic Support Fund,1,Economic,624982,Partnership in Economic Reform,263-016,,,2,Obligations,2002,266613,349487,1,U.S. Agency for International Development,USAID,3,Project-Type,Partnership in Economic Reform,8,Good Governance,76
14236143,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x8342,Foreign National Employees Separation Liability Fund,1,Economic,620728,Administrative costs,OE,,,2,Obligations,2012,266469,282511,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14236253,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,82,NULL,USAID Bureau - Other,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1007,"Agency for International Development, Office of Inspector General, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2007,266029,305258,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14236320,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,72x1037,Economic Support Fund,1,Economic,617816,Population Family Planning,263-020,,,2,Obligations,2004,265785,333605,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Population Family Planning,17,Family Planning and Reproductive Health,76
14236735,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,38,PPC,Bureau for Policy and Program Coordination,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620728,Administrative costs,OE,,,2,Obligations,2004,264130,331528,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14236792,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,8,Commodity Assistance,530,Other Commodity Assistance,53040,Import support (commodities),72x1037,Economic Support Fund,1,Economic,611149,Commodities Studies,263-018,,,2,Obligations,2005,263943,321206,1,U.S. Agency for International Development,USAID,3,Project-Type,Commodities Studies,25,Macroeconomic Foundation for Growth,76
14236930,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,1,Education,112,Basic Education,11220,Primary education,72x1037,Economic Support Fund,1,Economic,641106,Basic Education,3.2.1,,,2,Obligations,2007,263361,302197,1,U.S. Agency for International Development,USAID,3,Project-Type,"Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults.",20,Basic Education,76
14237189,818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620786,Administrative costs,OE,,,2,Obligations,2008,262255,294808,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
